law_id	group	law	article	has_annex	text
ENV-51	ENV	土壤處理標準	第32條		本標準自發布日施行。
ENV-52	ENV	廢棄物清理法施行細則	第1條		本細則依廢棄物清理法（以下簡稱本法）第七十六條規定訂定之。
ENV-52	ENV	廢棄物清理法施行細則	第2條		本法所定中央主管機關之主管事項如下： ／ 一、全國性廢棄物清理政策、方案與計畫之策劃、訂定及督導。 ／ 二、全國性廢棄物清理法規之訂定及釋示。 ／ 三、全國性廢棄物清理工作之督導、獎勵、稽查及核定。 ／ 四、全國性廢棄物清理人員之訓練及管理。 ／ 五、公民營廢棄物清除處理機構管理政策之訂定及督導。 ／ 六、廢棄物檢驗測定機構之許可及管理。 ／ 七、全國性廢棄物清理之研究發展及宣導。 ／ 八、廢棄物清理之國際合作及科技交流。 ／ 九、廢棄物輸入、輸出、過境及轉口之督導。 ／ 十、有害事業廢棄物輸入、輸出、過境及轉口之同意。 ／ 十一、資源回收管理基金之管理及運作。 ／ 十二、涉及二直轄市、縣（市）以上廢棄物清理之協調及督導。 ／ 十三、其他有關全國性廢棄物清理事項。
ENV-52	ENV	廢棄物清理法施行細則	第3條		本法所定直轄市或縣（市）主管機關之主管事項如下： ／ 一、直轄市或縣（市）廢棄物清理方案與計畫之規劃、訂定及執行。 ／ 二、直轄市或縣（市）廢棄物清理自治法規之訂定及釋示。 ／ 三、直轄市或縣（市）廢棄物清理工作之督導、獎勵、稽查及核定。 ／ 四、直轄市或縣（市）一般廢棄物清除處理費徵收之規劃、訂定及公告。 ／ 五、直轄市或縣（市）一般廢棄物清理人員之訓練及管理。 ／ 六、直轄市或縣（市）公民營廢棄物清除處理機構許可文件之核發與督導、查核及管理。 ／ 七、直轄市或縣（市）廢棄物清理之研究發展及宣導。 ／ 八、直轄市或縣（市）一般廢棄物清除機具之統籌及調度。 ／ 九、直轄市或縣（市）一般廢棄物清理之協調及督導。 ／ 十、直轄市或縣（市）廢棄物清理之監測、調查、檢驗分析及統計資料之製作。 ／ 十一、廢棄物之輸入、輸出、過境、轉口許可文件之核發與督導、查核、管制及管理。 ／ 十二、應回收廢棄物回收處理業之登記及管理。 ／ 十三、其他有關直轄市或縣（市）廢棄物清理事項。
ENV-52	ENV	廢棄物清理法施行細則	第4條		本法所定執行機關之執行事項如下： ／ 一、直轄市政府環境保護局： ／ （一）公告指定直轄市之清除地區。 ／ （二）直轄市一般廢棄物回收、清除、處理用地之規劃及取得。 ／ （三）直轄市一般廢棄物回收、清除、處理工作之規劃及執行。 ／ （四）直轄市一般廢棄物清除處理費徵收之執行。 ／ （五）直轄市一般廢棄物清理設施之設置及操作管理。 ／ （六）直轄市廢棄物之稽查及處分。 ／ （七）直轄市受託清除、處理一般事業廢棄物之規劃及執行。 ／ （八）直轄市一般廢棄物性質之檢驗與種類及數量之調查。 ／ （九）直轄市執行占用道路廢棄車輛之查報、認定、張貼、移置及公告。 ／ （十）直轄市指定或委託辦理廢棄物研究與清理人員之訓練及管理。 ／ （十一）直轄市其他有關一般廢棄物清理事項。 ／ 二、市環境保護局： ／ （一）公告指定市之清除地區。 ／ （二）市一般廢棄物回收、清除、處理用地之規劃及取得。 ／ （三）市一般廢棄物回收、清除、處理工作之規劃及執行。 ／ （四）市一般廢棄物清除處理費徵收之執行。 ／ （五）市一般廢棄物清理設施之設置及操作管理。 ／ （六）市廢棄物之稽查及處分。 ／ （七）市受託清除、處理一般事業廢棄物之規劃及執行。 ／ （八）市一般廢棄物性質之檢驗與種類及數量之調查。 ／ （九）市執行占用道路廢棄車輛之查報、認定、張貼、移置及公告。 ／ （十）市指定或委託辦理廢棄物研究與清理人員之訓練及管理。 ／ （十一）市其他有關一般廢棄物清理事項。 ／ 三、縣環境保護局： ／ （一）縣一般廢棄物回收、清除、處理用地之規劃及取得。 ／ （二）縣一般廢棄物回收、清除、處理工作之規劃及執行。 ／ （三）縣一般廢棄物清理設施之設置及操作管理。 ／ （四）縣一般廢棄物清除處理費徵收之執行。 ／ （五）縣廢棄物之稽查及處分。 ／ （六）縣受託處理一般事業廢棄物之規劃及執行。 ／ （七）縣一般廢棄物性質之檢驗與種類、數量調查之統籌、協調及督導。 ／ （八）縣執行占用道路廢棄車輛之查報、認定、張貼、移置及公告。 ／ （九）縣指定或委託辦理廢棄物研究與清理人員之訓練及管理。 ／ （十）縣其他有關一般廢棄物清理事項。 ／ 四、鄉（鎮、市）公所： ／ （一）公告指定鄉（鎮、市）之清除地區。 ／ （二）鄉（鎮、市）一般廢棄物清理自治法規之訂定及釋示。 ／ （三）鄉（鎮、市）一般廢棄物回收、清除工作之規劃及執行。 ／ （四）鄉（鎮、市）一般廢棄物清除處理費徵收之執行。 ／ （五）鄉（鎮、市）一般廢棄物回收、清除、處理用地之規劃及取得。 ／ （六）鄉（鎮、市）廢棄物之稽查及處分。 ／ （七）鄉（鎮、市）受託清除一般事業廢棄物之規劃及執行。 ／ （八）鄉（鎮、市）執行占用道路廢棄車輛之查報、認定及張貼。 ／ （九）鄉（鎮、市）依本法第五條第四項受託處理一般廢棄物，及其他有關一般廢棄物清除事項。
ENV-52	ENV	廢棄物清理法施行細則	第5條		縣環境保護局依本法第五條第五項規定完成一般廢棄物工作調整前，鄉（鎮、市）應自行設置一般廢棄物處理設施，並將處理方法及地點，報縣環境保護局核准後，自行處理所轄之一般廢棄物。但經縣環境保護局指定處理場所者，鄉（鎮、市）公所應備置適當之一般廢棄物清除車輛，清除一般廢棄物至縣環境保護局指定之場所處理。
ENV-52	ENV	廢棄物清理法施行細則	第6條		縣環境保護局依本法第五條第五項規定辦理一般廢棄物工作調整，應於中華民國九十二年七月十四日前，檢具工作調整計畫，報請中央主管機關備查。 ／ 前項工作調整計畫內容，包括下列事項： ／ 一、調整之時程。 ／ 二、人員、機具、設施之調整。 ／ 三、財務計畫。 ／ 四、其他事項。
ENV-52	ENV	廢棄物清理法施行細則	第7條		執行機關應公告一般廢棄物與依本法第五條第六項所定一般廢棄物回收項目之清除時間、作業及回收方式，並於每月十五日前將前一個月之一般廢棄物清除、處理及回收量，報送各該上級主管機關彙總層報中央主管機關備查。 ／ 執行機關受託清除、處理一般事業廢棄物時，應於每月十五日前將前一個月之一般事業廢棄物清除、處理及回收量，報送上級主管機關彙總層報中央主管機關備查。
ENV-52	ENV	廢棄物清理法施行細則	第8條		執行機關依前條規定收集之廢棄物，經分類後之廢塑膠、廢鋁、廢鐵、廢玻璃、廢紙等物質，得交付回收業、處理業或依中央主管機關指定之方式進行回收、再利用。
ENV-52	ENV	廢棄物清理法施行細則	第9條		本法第九條第一項所定廢棄物產生源之證明文件為下列之一： ／ 一、依本法第三十一條第一項第二款申報廢棄物情形所列印之遞送聯單。 ／ 二、依事業廢棄物貯存清除處理方法及設施標準規定所填具有害事業廢棄物之遞送聯單。 ／ 三、其他主管機關所定或認定之格式或文件。 ／ 本法第九條第一項所定廢棄物處理地點之證明文件，為廢棄物產生源與處理者所簽訂之合約文件影本。處理者為執行機關者，得為其所出具之同意處理文件影本。 ／ 本法第九條第一項所定剩餘土石方產生源及處理地點證明文件及其格式，由中央目的事業主管機關會商中央主管機關定之。
ENV-52	ENV	廢棄物清理法施行細則	第10條		依本法第二十六條第三項規定成立之一般廢棄物清除處理基金收入來源，為下列收入中屬本法第二十六條第一項、第二項規定之成本： ／ 一、向指定清除地區內家戶及其他產生源所徵收一般廢棄物清除、處理費用之收入。 ／ 二、代清除、處理一般事業廢棄物及其他收入。
ENV-52	ENV	廢棄物清理法施行細則	第11條		本法第二十八條第一項第一款所稱自行清除、處理，指下列情形之一： ／ 一、以自有設施清除、處理其所產生之事業廢棄物。 ／ 二、以自有設施合併清除、處理該法人所屬各事業所產生之事業廢棄物。 ／ 三、租用合法運輸業車輛清除其所產生之事業廢棄物。 ／ 四、其他經中央主管機關認定者。 ／ 依前項第三款自行清除之事業，應隨車派員監控管理，並攜帶屬該事業員工之證明文件；所定運輸業車輛，應符合事業廢棄物貯存清除處理方法及設施標準之規定。 ／ 本法第二十八條第一項第三款第二目所稱事業廢棄物經執行機關同意委託其處理，指經直轄市政府環境保護局、縣（市）環境保護局同意者。 ／ 縣環境保護局依本法第五條第四項規定委託鄉（鎮、市）公所執行一般廢棄物處理工作者，認有必要時，得就一般事業廢棄物之處理，委託已受託執行一般廢棄物處理工作之鄉（鎮、市）公所執行一般事業廢棄物處理工作。 ／ 本法第二十八條第六項所稱餘裕處理能量，於焚化處理設施指每年焚化設施可處理量扣除每年焚化設施操作保留量及指定清除地區內一般廢棄物處理量後剩餘之數量，直轄市政府環境保護局、縣（市）環境保護局應合併轄內焚化處理設施，統一計算。 ／ 前項每年焚化設施可處理量指前一年焚化處理設施扣除當年計畫性停爐期間之實際可處理量。 ／ 第五項每年焚化設施操作保留量，以當年焚化設施可處理量之百分之十計算。但屬下列情形者，不在此限： ／ 一、於處理指定清除地區內一般廢棄物後，焚化設施操作保留量小於百分之十者，以剩餘之數量作為焚化設施操作保留量。 ／ 二、於中華民國一百零八年十一月六日前已依本法第七條及地方制度法第二十四條之一規定提供之區域性聯合及跨區域合作處理量大於焚化設施可處理量之百分之十者，以該既有提供之處理量作為焚化設施操作保留量。
ENV-52	ENV	廢棄物清理法施行細則	第12條		本法第三十一條第一項第一款所稱與事業廢棄物產生、清理有關事項變更，係指下列情形之一： ／ 一、新增或改變產品製造過程、作業流程或處理流程。 ／ 二、廢棄物回收、貯存、清除、處理、再利用方法或設施改變者。 ／ 三、原物料使用量及產品產量或營運擴增及其他改變，足致廢棄物性質改變或數量增加者。 ／ 事業廢棄物清理計畫書所載基本資料、原物料、產品或營運資料異動或產品製造過程、作業流程或處理流程新增或改變，而未致廢棄物性質改變或數量增加逾百分之十者，免依本法第三十一條第一項第一款規定辦理變更。但應於事實發生後十五日內，填寫異動申請書，報請直轄市、縣（市）主管機關或中央主管機關委託之機關備查。 ／ 因天然災害、重大事故或不可抗力產生之非經常性廢棄物，於清理前提出處置計畫書，載明廢棄物產生源、種類、數量、特性、貯存、清除、處理方式、流向及清理期程，經主管機關核准者，免依本法第三十一條第一項第一款規定辦理變更。屬經常性廢棄物，因特定目的之清理需要，於提出試運轉計畫（書），經主管機關核准者，亦同。
ENV-52	ENV	廢棄物清理法施行細則	第13條		本法第三十八條第一項但書所定之產業用料需求，得由用料需求之事業或公會，檢具下列文件，分送中央主管機關及中央目的事業主管機關會商後公告之： ／ 一、產生源、主要成分及有害成分說明。 ／ 二、國內使用現況，包括相關事業、料源、用途及使用量。 ／ 三、過去三年進口量之統計。 ／ 四、未來三年需求量之評估。 ／ 五、替代用料及其料源之評估。 ／ 六、污染防治設施。 ／ 七、其他經中央主管機關或中央目的事業主管機關指定之文件或資料。
ENV-52	ENV	廢棄物清理法施行細則	第14條		本法第三十九條所定中央目的事業主管機關，應依事業廢棄物產生源所屬業別或屬性認定之；所定再利用用途目的事業主管機關，應依事業廢棄物再利用機構所屬業別或屬性認定之。 ／ 前項目的事業主管機關之認定產生爭議時，由中央主管機關報請行政院指定之。
ENV-52	ENV	廢棄物清理法施行細則	第15條		事業經執行機關或主管機關（以下簡稱處分機關）依本法規定命其停工或停業者，應於復工、復業前，檢具完成改善證明文件、事業廢棄物清理計畫書或經處分機關指定之文件，向處分機關申請；經處分機關審查核准後，始得復工、復業。
ENV-52	ENV	廢棄物清理法施行細則	第16條		前條復工、復業之申請，如涉及製程改變或處理設施新置或變更者，應先提出試車計畫，向處分機關申請試車。試車期間以三十日為限，但必要時得申請延長之，展延期限不得超過六十日。 ／ 經處分機關核定試車之事業，應於試車期限屆滿前，檢具試車報告及處分機關指定之文件，向處分機關申請復工、復業。 ／ 處分機關除審查要求事業補正資料之期間外，應於三十日內審查完成前項事業所提試車報告，併前條規定審查。
ENV-52	ENV	廢棄物清理法施行細則	第17條		本法第四十六條第四款所稱廢棄物清除、處理許可文件，指依公民營廢棄物清除處理機構許可管理辦法核發之清除許可證、處理許可證。
ENV-52	ENV	廢棄物清理法施行細則	第18條		處分機關依本法所作成之處分書，其涉及跨區違法者，除將處分書送達受處分人外，應將處分書副知當地主管機關及違法行為者所在地主管機關。
ENV-52	ENV	廢棄物清理法施行細則	第19條		本法及本細則所定之告發單、處分書及移送書或其他書表之格式，除另有規定者外，由中央主管機關定之。
ENV-52	ENV	廢棄物清理法施行細則	第20條		本細則自發布日施行。
ENV-53	ENV	有害事業廢棄物認定標準	第1條		本標準依廢棄物清理法（以下簡稱本法）第二條第三項規定訂定之。
ENV-53	ENV	有害事業廢棄物認定標準	第2條		有害事業廢棄物以下列方式依序判定： ／ 一、列表之有害事業廢棄物。 ／ 二、有害特性認定之有害事業廢棄物。 ／ 三、其他經中央主管機關公告者。
ENV-53	ENV	有害事業廢棄物認定標準	第3條	Y	列表之有害事業廢棄物種類如下： ／ 一、製程有害事業廢棄物：指附表一所列製程產生之廢棄物。 ／ 二、混合五金廢料：依貯存、清除、處理及輸出入等清理階段危害特性判定，其認定方式如附表二。 ／ 三、生物醫療廢棄物：指醫療機構、醫事檢驗所、醫學實驗室、工業及研究機構生物安全等級第二級以上之實驗室、從事基因或生物科技研究之實驗室、生物科技工廠及製藥工廠，於醫療、醫事檢驗、驗屍、檢疫、研究、藥品或生物材料製造過程中產生附表三所列之廢棄物。
ENV-53	ENV	有害事業廢棄物認定標準	第4條	Y	有害特性認定之有害事業廢棄物種類如下： ／ 一、毒性有害事業廢棄物： ／ （一）依毒性及關注化學物質管理法公告之第一類、第二類及第三類毒性化學物質之固體或液體廢棄物。 ／ （二）直接接觸前目毒性化學物質之廢棄盛裝容器。 ／ 二、溶出毒性事業廢棄物：指事業廢棄物依使用原物料、製程及廢棄物成分特性之相關性選定分析項目，以毒性特性溶出程序（以下簡稱TCLP）直接判定或先經萃取處理再判定之萃出液，其成分濃度超過附表四之標準者。 ／ 三、戴奧辛有害事業廢棄物：指事業廢棄物中含2,3,7,8－氯化戴奧辛及呋喃同源物等十七種化合物之總毒性當量濃度超過一．○ ng I-TEQ／g者。 ／ 四、多氯聯苯有害事業廢棄物：指多氯聯苯重量含量在百萬分之五十以上之廢電容器（以絕緣油重量計）、廢變壓器（以變壓器油重量計）或其他事業廢棄物。 ／ 五、腐蝕性事業廢棄物：指事業廢棄物具有下列性質之一者： ／ （一）廢液氫離子濃度指數（pH值）大於等於十二．五或小於等於二．○；或在攝氏溫度五十五度時對鋼（中華民國國家標準鋼材S 二○ C）之腐蝕速率每年超過六．三五毫米者。 ／ （二）固體廢棄物於溶液狀態下氫離子濃度指數（pH值）大於等於十二．五或小於等於二．○；或在攝氏溫度五十五度時對鋼（中華民國國家標準鋼材S二○ C）之腐蝕速率每年超過六．三五毫米者。 ／ 六、易燃性事業廢棄物：指事業廢棄物具有下列性質之一者： ／ （一）廢液閃火點小於攝氏溫度六十度者。但不包括乙醇體積濃度小於百分之二十四之酒類廢棄物。 ／ （二）固體廢棄物於攝氏溫度二十五度加減二度、一大氣壓下（以下簡稱常溫常壓）可因摩擦、吸水或自發性化學反應而起火燃燒引起危害者。 ／ （三）可直接釋出氧、激發物質燃燒之廢強氧化劑。 ／ 七、反應性事業廢棄物：指事業廢棄物具有下列性質之一者： ／ （一）常溫常壓下易產生爆炸者。 ／ （二）與水混合會產生劇烈反應或爆炸之物質或其混合物。 ／ （三）含氰化物且其氫離子濃度指數（pH值）於二．○至十二．五間，會產生二五○ mg HCN ／ kg以上之有毒氣體者。 ／ （四）含硫化物且其氫離子濃度指數（pH值）於二．○至十二．五間，會產生五○○ mg H2S ／ kg以上之有毒氣體者。 ／ 八、石綿及其製品廢棄物：指事業廢棄物具有下列性質之一者： ／ （一）製造含石綿之防火、隔熱、保溫材料及煞車來令片等磨擦材料研磨、修邊、鑽孔等加工過程中產生易飛散性之廢棄物。 ／ （二）施工過程中吹噴石綿所產生之廢棄物。 ／ （三）更新或移除使用含石綿之防火、隔熱、保溫材料及煞車來令片等過程中，所產生易飛散性之廢棄物。 ／ （四）盛裝石綿原料袋。 ／ （五）其他含有百分之一以上石綿且具有易飛散性質之廢棄物。
ENV-53	ENV	有害事業廢棄物認定標準	第5條		有害事業廢棄物符合下列規定者，得改列或認定為一般事業廢棄物： ／ 一、第三條第一款附表一所列之有害事業廢棄物，事業得檢具下列文件，向所在地主管機關申請表列排除核准後，得改列為一般事業廢棄物。表列排除判定程序與排除標準值，由中央主管機關公告之： ／ （一）事業之公司登記證明文件或商業登記證明文件。 ／ （二）有害事業廢棄物表列排除申請書。 ／ （三）廢棄物採樣計畫書。 ／ （四）廢棄物特性、組成及成分分析之檢測報告。 ／ （五）其他經主管機關指定之文件。 ／ 二、第三條及前條之有害事業廢棄物依事業廢棄物貯存清除處理方法及設施標準之中間處理方式處理，其有害性質消失者，得認定為一般事業廢棄物。 ／ 三、前條第六款第一目之廢液不具下列性質且採焚化或熱處理者，得認定為一般事業廢棄物。但處理前之貯存、清除，應符合有害事業廢棄物相關規定： ／ （一）製程有害事業廢棄物。 ／ （二）毒性有害事業廢棄物。 ／ （三）溶出毒性事業廢棄物。 ／ （四）戴奧辛有害事業廢棄物。 ／ （五）多氯聯苯有害事業廢棄物。 ／ （六）腐蝕性事業廢棄物。 ／ （七）反應性事業廢棄物。 ／ （八）其他經中央主管機關指定者。
ENV-53	ENV	有害事業廢棄物認定標準	第6條		本標準修正前已審查核准之事業廢棄物清理計畫書或依本法取得之事業廢棄物清除、處理、清理或再利用之相關許可，其審查核准或許可內容於本標準修正施行後應辦理變更或異動者，應於本標準發布施行後一年內完成變更或異動。 ／ 因本標準修正而須增設之相關設施，於本標準發布後一年內應完成設置。
ENV-53	ENV	有害事業廢棄物認定標準	第7條		本標準自發布日施行。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第1條		本辦法依廢棄物清理法（以下簡稱本法）第四十二條規定訂定之。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第2條		本辦法所稱公民營廢棄物清除處理機構，指從事廢棄物清除、處理業務之下列二種公、民營機構： ／ 一、廢棄物清除機構（以下簡稱清除機構）：接受委託清除廢棄物至境外或該委託者指定之廢棄物處理場（廠）處理之機構。 ／ 二、廢棄物處理機構（以下簡稱處理機構）：接受委託處理廢棄物之機構。 ／ 本辦法所稱廢棄物清除、處理技術員（以下簡稱清除、處理技術員），指取得清除、處理技術員合格證書，設置於清除、處理機構，從事廢棄物清除、處理業務之專業技術人員。 ／ 本辦法所稱核發機關，指本法第四十一條第一項核發公民營廢棄物清除處理機構許可文件之直轄市、縣（市）主管機關或中央主管機關委託之機關。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第3條		取得核發機關核發廢棄物清除許可證（以下簡稱清除許可證）之清除機構，始得接受委託清除廢棄物。 ／ 取得核發機關核發廢棄物處理許可證（以下簡稱處理許可證）之處理機構，始得接受委託處理廢棄物。 ／ 申請處理許可證者，於設置廢棄物處理場（廠）前，應申請核發機關之同意設置文件（以下簡稱同意設置文件）。但既有之工廠或廢棄物處理設施得於進行試運轉後逕行申請處理許可證。 ／ 前項所稱既有之工廠，除依法免辦工廠設立登記者外，指於申請處理許可證前，已依相關規定取得工廠登記且有相同產品，並實際運作之工廠。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第4條		申請清除許可證者，應向所在地之核發機關申請。 ／ 申請同意設置文件或處理許可證者，應向處理場（廠）所在地之核發機關申請。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第5條		核發機關應於受理前條申請後，於六十日內審查完畢，作成准駁之決定；必要時，得再延長審查期限，以六十日為限。但應扣除審查要求申請者補正資料之期間。 ／ 申請者應補正資料，未於核發機關要求期限內補正，或雖於期限內補正，但補正不完全，經再次限期補正，仍補正不完全，或無法補正者，核發機關得駁回其申請。 ／ 核發機關為處分或其他行政行為，應斟酌全部陳述與調查事實及證據之結果，依論理及經驗法則判斷事實之真偽，並將其決定及理由告知當事人。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第6條		清除機構分級及專業技術人員設置規定如下： ／ 一、甲級：從事一般廢棄物、一般事業廢棄物及有害事業廢棄物清除業務；應置專任乙級以上清除技術員二人，其中甲級清除技術員至少一人。 ／ 二、乙級：從事一般廢棄物及一般事業廢棄物清除業務；應置專任乙級以上清除技術員一人。每月許可量達五千公噸以上者，應置專任乙級以上清除技術員二人。 ／ 三、丙級：從事每月總計九百公噸以下一般廢棄物及一般事業廢棄物清除業務；應置專任丙級以上清除技術員一人。 ／ 處理機構分級及專業技術人員設置規定如下： ／ 一、甲級：從事一般廢棄物、一般事業廢棄物及有害事業廢棄物處理業務；應置專任乙級以上處理技術員二人，其中甲級處理技術員至少一人。 ／ 二、乙級：從事一般廢棄物及一般事業廢棄物處理業務；應置專任乙級以上處理技術員一人。每月許可量達五千公噸以上者，應置專任乙級以上處理技術員二人。 ／ 第一項應置之清除技術員得以同級處理技術員代之。 ／ 同一地址設有清除機構及處理機構且其負責人相同者，所設置之處理技術員得同時辦理清除業務。 ／ 第一項及第二項應置之專業技術人員，應專任並常駐於設施機構，不得兼任環保法規以外其他法規所定專責（任）人員；甲級廢棄物處理機構應設置之專業技術人員除擔任設施機構之負責人或主管外，亦不得從事其他與污染防制（治）無關之工作。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第7條		清除、處理機構設置專業技術人員時，應檢具專業技術人員合格證書及設置申請書，向直轄市、縣（市）主管機關申請核定；其申請除經直轄市、縣（市）主管機關同意，得以書面方式申請者外，應採網路傳輸方式辦理。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第8條	Y	申請核發清除許可證者，應檢具下列文件： ／ 一、申請表。 ／ 二、政府機關核准登記證明文件。 ／ 三、負責人身分證明文件。 ／ 四、清除或處理技術員合格證書、勞工保險被保險人投保資料表（明細）、任職證明文件及同意查詢勞保資料同意書。 ／ 五、廢棄物清除設備清冊及工具購置證明文件（採船舶或航空器者免）。 ／ 六、貯存場及轉運站之土地所有權狀、地籍資料、土地清冊及設置計畫書；非自有土地者，並應附土地所有人或管理機關使用同意書（未設貯存場或轉運站者免）。 ／ 七、清除車輛出車、貯存及轉運作業說明。 ／ 八、自律切結聲明（如附件一）。 ／ 九、公司設立登記實收資本額新臺幣五百萬元以上之證明文件。但申請第六條第一項第三款丙級清除許可證者免附。 ／ 十、其他經核發機關指定者。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第9條	Y	申請處理機構同意設置文件應檢具下列文件： ／ 一、申請表。 ／ 二、政府機關核准登記證明文件。 ／ 三、負責人身分證明文件。 ／ 四、廢棄物處理場（廠）之土地所有權狀、地籍資料及土地清冊；非自有土地者，並應附土地所有人或管理機關使用同意書。 ／ 五、工程計畫說明書。 ／ 六、污染防治計畫書。 ／ 七、廢棄物處理流程（含所產生污染物處理與排放）、設備及操作說明。 ／ 八、車輛進出口廢棄物磅秤設備（含地磅、電子式磅秤、吊磅或其他磅秤）設置規劃（含時間、重量、車號、駕駛員逐車紀錄及保存方式，並確保事後修改必留下修改紀錄之作業方式）。無法於廠區內設置磅秤設備者，得以鄰近同一關係企業之磅秤設備取代或由第三公證過磅單位進行過磅。 ／ 九、閉路電視錄影系統（以下簡稱錄影系統）配置計畫，不同管制類別錄影系統設置要求如附件二。 ／ 十、經環境影響評估審查通過之申請案，應列出定稿本中與廢棄物處理及相關污染防治之內容、審查結論。 ／ 十一、自律切結聲明（如附件一）。 ／ 十二、其他經核發機關指定者。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第10條	Y	取得核發機關之處理機構同意設置文件，於設置完成，或符合第三條第三項但書規定者，應於申請處理許可證前，提報試運轉計畫，送核發機關核准後，依核准計畫內容進行測試。 ／ 前項試運轉計畫應包括下列內容： ／ 一、試運轉方法、程序、步驟。 ／ 二、試運轉之廢棄物種類、來源、數量及清運計畫。 ／ 三、質量平衡計算方式。 ／ 四、採樣、監測及其品質管理計畫。 ／ 五、緊急應變措施。 ／ 六、自律切結聲明（如附件一）。 ／ 前項核准之試運轉期限不得超過一百日。試運轉測試者無法於核准期限內依試運轉計畫完成試運轉，得於核准試運轉期限屆滿前向核發機關申請展延，展延申請次數以二次為限，且含原核准試運轉期限之試運轉總日數不得超過一百九十日。但經核發機關核准者，不在此限。 ／ 試運轉測試者於試運轉期限屆滿十五日前申請展延，因核發機關審查致試運轉期限屆滿前無法作成展延之准駁，得於試運轉期限屆滿後至試運轉展延作成准駁期間內，依試運轉計畫內容繼續試運轉；未於試運轉期限屆滿十五日前申請展延者，核發機關於試運轉期限屆滿未作成展延之准駁，應停止試運轉。 ／ 試運轉測試者未依核發機關核准試運轉計畫內容進行測試者，核發機關應令其停止試運轉，並通知限期改善。改善次數以一次為限，屆期未提改善計畫或未完成改善者，核發機關應廢止已核准試運轉計畫之處分。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第11條	Y	申請核發處理許可證者應檢具下列文件： ／ 一、申請表。 ／ 二、政府機關核准登記證明文件。 ／ 三、負責人身分證明文件。 ／ 四、處理技術員合格證書、勞工保險被保險人投保資料表（明細）、任職證明文件及同意查詢勞保資料同意書。 ／ 五、同意設置文件。如依第三條第三項但書規定申請者，應檢附下列文件： ／ （一）廢棄物處理場（廠）之土地所有權狀、地籍資料及土地清冊；非自有土地者，並應附土地所有人或管理機關使用同意書。 ／ （二）污染防治計畫書。 ／ （三）廢棄物處理流程（含所產生污染物處理與排放）、設備及操作說明。 ／ （四）廢棄物磅秤設備設置規劃。無法於廠區內設置磅秤設備者，得以鄰近同一關係企業之磅秤設備取代或由第三公證過磅單位進行過磅。 ／ （五）錄影系統配置計畫。 ／ 六、建廠期間環境管理及定期監測報告。但第三條第三項但書規定之既有工廠或廢棄物處理設施、或屬於移動式廢棄物處理設施者，免附建廠期間定期監測報告。 ／ 七、含廢棄物種類來源、操作、紀錄與統計及質量平衡之試運轉報告。試運轉處理有害事業廢棄物者，並應檢附處理後衍生廢棄物之檢測相關紀錄。 ／ 八、收受廢棄物之允收標準。 ／ 九、含檢測項目、方法、頻率、數量之收受廢棄物及產出資源化產品品管規劃。 ／ 十、含各清除車輛營運進出、貯存區與處理設施進料、出料、操作、控制、監控之運作管理紀錄規劃。 ／ 十一、執行機關、處理機構或經政府機關核准處理廢棄物場（廠）同意處理其所產生廢棄物之證明文件。 ／ 十二、有關建築執照或使用執照。 ／ 十三、無法執行處理業務時，對其尚未處理完成之廢棄物處置計畫。 ／ 十四、自律切結聲明（如附件一）。 ／ 十五、以最終處置方式處理事業廢棄物者，應檢附封場復育計畫。 ／ 十六、其他經核發機關指定者。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第12條		申請案經依規定通過環境影響評估審查，核發機關得僅就其申請同意設置文件或許可證中，未經環境影響評估審查部分進行審查，並應將環境影響評估中廢棄物處理及相關污染防治審查結論併入許可條件。
ENV-54	ENV	公民營廢棄物清除處理機構許可管理辦法	第13條	Y	清除許可證應記載事項如附件三。 ／ 處理許可證應記載事項如附件四。
