law_id	group	law	article	has_annex	text
OSH-09	OSH	職業安全衛生管理辦法	第39條		雇主對化學設備及其附屬設備，應就下列事項，每二年定期實施檢查一次： ／ 一、內部是否有造成爆炸或火災之虞。 ／ 二、內部與外部是否有顯著之損傷、變形及腐蝕。 ／ 三、蓋板、凸緣、閥、旋塞等之狀態。 ／ 四、安全閥或其他安全裝置、壓縮裝置、計測裝置之性能。 ／ 五、冷卻裝置、攪拌裝置、壓縮裝置、計測裝置及控制裝置之性能。 ／ 六、預備電源或其代用裝置之性能。 ／ 七、其他防止爆炸或火災之必要事項。
OSH-09	OSH	職業安全衛生管理辦法	第40條		雇主對局部排氣裝置、空氣清淨裝置及吹吸型換氣裝置應每年依下列規定定期實施檢查一次： ／ 一、氣罩、導管及排氣機之磨損、腐蝕、凹凸及其他損害之狀況及程度。 ／ 二、導管或排氣機之塵埃聚積狀況。 ／ 三、排氣機之注油潤滑狀況。 ／ 四、導管接觸部分之狀況。 ／ 五、連接電動機與排氣機之皮帶之鬆弛狀況。 ／ 六、吸氣及排氣之能力。 ／ 七、設置於排放導管上之採樣設施是否牢固、鏽蝕、損壞、崩塌或其他妨礙作業安全事項。 ／ 八、其他保持性能之必要事項。
OSH-09	OSH	職業安全衛生管理辦法	第41條		雇主對設置於局部排氣裝置內之空氣清淨裝置，應每年依下列規定定期實施檢查一次： ／ 一、構造部分之磨損、腐蝕及其他損壞之狀況及程度。 ／ 二、除塵裝置內部塵埃堆積之狀況。 ／ 三、濾布式除塵裝置者，有濾布之破損及安裝部分鬆弛之狀況。 ／ 四、其他保持性能之必要措施。
OSH-09	OSH	職業安全衛生管理辦法	第42條		雇主對異常氣壓之再壓室或減壓艙，應就下列事項，每個月依下列規定定期實施檢查一次： ／ 一、輸氣設備及排氣設備之運作狀況。 ／ 二、通話設備及警報裝置之運作狀況。 ／ 三、電路有無漏電。 ／ 四、電器、機械器具及配線有無損傷。
OSH-09	OSH	職業安全衛生管理辦法	第43條		雇主對施工架及施工構臺，應就下列事項，每週定期實施檢查一次： ／ 一、架材之損傷、安裝狀況。 ／ 二、立柱、橫檔、踏腳桁等之固定部分，接觸部分及安裝部分之鬆弛狀況。 ／ 三、固定材料與固定金屬配件之損傷及腐蝕狀況。 ／ 四、扶手、護欄等之拆卸及脫落狀況。 ／ 五、基腳之下沈及滑動狀況。 ／ 六、斜撐材、索條、橫檔等補強材之狀況。 ／ 七、立柱、踏腳桁、橫檔等之損傷狀況。 ／ 八、懸臂樑與吊索之安裝狀況及懸吊裝置與阻檔裝置之性能。 ／ 九、壁連座之間距及連接構件之狀況。 ／ 強風大雨等惡劣氣候、四級以上之地震襲擊後及每次停工之復工前，亦應實施前項檢查。
OSH-09	OSH	職業安全衛生管理辦法	第44條		雇主對營造工程之模板支撐架，應每週依下列規定實施檢查： ／ 一、架材之損傷、安裝狀況。 ／ 二、支柱等之固定部分、接觸部分及搭接重疊部分之鬆弛狀況。 ／ 三、固定材料與固定金屬配件之損傷及腐蝕狀況。 ／ 四、基腳（礎）之沉陷及滑動狀況。 ／ 五、斜撐材、水平繫條等補強材之狀況。 ／ 強風大雨等惡劣氣候、四級以上之地震襲擊後、每次停工之復工前及混凝土澆置作業前，亦應實施前項檢查。
OSH-09	OSH	職業安全衛生管理辦法	第44條之1		雇主對於機械、設備，應依本章第一節及第二節規定，實施定期檢查。但雇主發現有腐蝕、劣化、損傷或堪用性之虞，應實施安全評估，並縮短其檢查期限。
OSH-09	OSH	職業安全衛生管理辦法	第45條		雇主對第二種壓力容器及減壓艙，應於初次使用前依下列規定實施重點檢查： ／ 一、確認胴體、端板之厚度是否與製造廠所附資料符合。 ／ 二、確認安全閥吹洩量是否足夠。 ／ 三、各項尺寸、附屬品與附屬裝置是否與容器明細表符合。 ／ 四、經實施耐壓試驗無局部性之膨出、伸長或洩漏之缺陷。 ／ 五、其他保持性能之必要事項。
OSH-09	OSH	職業安全衛生管理辦法	第46條		雇主對捲揚裝置於開始使用、拆卸、改裝或修理時，應依下列規定實施重點檢查： ／ 一、確認捲揚裝置安裝部位之強度，是否符合捲揚裝置之性能需求。 ／ 二、確認安裝之結合元件是否結合良好，其強度是否合乎需求。 ／ 三、其他保持性能之必要事項。
OSH-09	OSH	職業安全衛生管理辦法	第47條		雇主對局部排氣裝置或除塵裝置，於開始使用、拆卸、改裝或修理時，應依下列規定實施重點檢查： ／ 一、導管或排氣機粉塵之聚積狀況。 ／ 二、導管接合部分之狀況。 ／ 三、吸氣及排氣之能力。 ／ 四、其他保持性能之必要事項。
OSH-09	OSH	職業安全衛生管理辦法	第48條		雇主對異常氣壓之輸氣設備應依下列規定實施重點檢查： ／ 一、對輸氣設備初次使用或予分解後加以改造、修理或停用一個月以上擬再度使用時，應對該設備實施重點檢查。 ／ 二、於輸氣設備發生故障或因出水或發生其他異常，致高壓室內作業勞工有遭受危險之虞時，應迅即使勞工自沈箱、壓氣潛盾等撤離，避免危難，應即檢點輸氣設備之有無異常，沈箱等之有無異常沈降或傾斜及其他必要事項。
OSH-09	OSH	職業安全衛生管理辦法	第49條		雇主對特定化學設備或其附屬設備，於開始使用、改造、修理時，應依下列規定實施重點檢查一次： ／ 一、特定化學設備或其附屬設備（不含配管）： ／ （一）內部有無足以形成其損壞原因之物質存在。 ／ （二）內面及外面有無顯著損傷、變形及腐蝕。 ／ （三）蓋、凸緣、閥、旋塞等之狀態。 ／ （四）安全閥、緊急遮斷裝置與其他安全裝置及自動警報裝置之性能。 ／ （五）冷卻、攪拌、壓縮、計測及控制等性能。 ／ （六）備用動力源之性能。 ／ （七）其他為防止丙類第一種物質或丁類物質之漏洩之必要事項。 ／ 二、配管： ／ （一）熔接接頭有無損傷、變形及腐蝕。 ／ （二）凸緣、閥、旋塞等之狀態。 ／ （三）接於配管之蒸氣管接頭有無損傷、變形或腐蝕。
OSH-09	OSH	職業安全衛生管理辦法	第50條		雇主對車輛機械，應每日作業前依下列各項實施檢點： ／ 一、制動器、連結裝置、各種儀器之有無異常。 ／ 二、蓄電池、配線、控制裝置之有無異常。
OSH-09	OSH	職業安全衛生管理辦法	第50條之1		雇主對高空工作車，應於每日作業前就其制動裝置、操作裝置及作業裝置之性能實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第51條		雇主對捲揚裝置應於每日作業前就其制動裝置、安全裝置、控制裝置及鋼索通過部分狀況實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第52條		雇主對固定式起重機，應於每日作業前依下列規定實施檢點，對置於瞬間風速可能超過每秒三十公尺或四級以上地震後之固定式起重機，應實施各部安全狀況之檢點： ／ 一、過捲預防裝置、制動器、離合器及控制裝置性能。 ／ 二、直行軌道及吊運車橫行之導軌狀況。 ／ 三、鋼索運行狀況。
OSH-09	OSH	職業安全衛生管理辦法	第53條		雇主對移動式起重機，應於每日作業前對過捲預防裝置、過負荷警報裝置、制動器、離合器 、控制裝置及其他警報裝置之性能實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第54條		雇主對人字臂起重桿，應於每日作業前依下列規定實施檢點，對置於瞬間風速可能超過每秒三十公尺（以設於室外者為限）或四級以上地震後之人字臂起重桿，應就其安全狀況實施檢點： ／ 一、過捲預防裝置、制動器、離合器及控制裝置之性能。 ／ 二、鋼索通過部分狀況。
OSH-09	OSH	職業安全衛生管理辦法	第54條之1		雇主對營建用或載貨用之升降機，應於每日作業前對搬器及升降路所有出入口門扉之連鎖裝置之性能實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第55條		雇主對營建用提升機，應於每日作業前，依下列規定實施檢點： ／ 一、制動器及離合器性能。 ／ 二、鋼索通過部分狀況。
OSH-09	OSH	職業安全衛生管理辦法	第56條		雇主對吊籠，應於每日作業前依下列規定實施檢點，如遇強風、大雨、大雪等惡劣氣候後， 應實施第三款至第五款之檢點： ／ 一、鋼索及其緊結狀態有無異常。 ／ 二、扶手等有無脫離。 ／ 三、過捲預防裝置、制動器、控制裝置及其他安全裝置之機能有無異常。 ／ 四、升降裝置之擋齒機能。 ／ 五、鋼索通過部分狀況。
OSH-09	OSH	職業安全衛生管理辦法	第57條		雇主對簡易提升機，應於每日作業前對制動性能實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第58條		雇主對第十六條、第十九條至第二十五條及第五十二條至前條規定之起重機械使用之吊掛用鋼索、吊鏈、纖維索、吊鉤、吊索、鏈環等用具，應於每日作業前實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第59條		雇主對第二十六條之衝剪機械，應於每日作業前依下列規定，實施檢點： ／ 一、離合器及制動器之機能。 ／ 二、曲柄軸、飛輪、滑塊、連桿、連接螺栓之有無鬆懈狀況。 ／ 三、一行程一停止機構及緊急制動裝置之機能。 ／ 四、安全裝置之性能。 ／ 五、電氣、儀表。
OSH-09	OSH	職業安全衛生管理辦法	第60條		雇主對工業用機器人，應於每日作業前依下列規定實施檢點；檢點時，應儘可能在可動範圍外為之： ／ 一、制動裝置之機能。 ／ 二、緊急停止裝置之機能。 ／ 三、接觸防止設施之狀況及該設施與機器人間連鎖裝置之機能。 ／ 四、相連機器與機器人間連鎖裝置之機能。 ／ 五、外部電線、配管等有無損傷。 ／ 六、供輸電壓、油壓及空氣壓有無異常。 ／ 七、動作有無異常。 ／ 八、有無異常之聲音或振動。 ／ 雇主對協同作業機器人，應於每日作業前，依前項第一款、第二款及第四款至第八款規定實施檢點，並確認協同作業所使用安全功能有無異常。
OSH-09	OSH	職業安全衛生管理辦法	第61條		雇主對高壓氣體製造設備，應於使用開始前及使用終了後，檢點該設備有無異常，且應依所製造之高壓氣體種類及製造設備狀況，一日一次以上就該設備之動作狀況實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第62條		雇主對高壓氣體消費設備，應於使用開始前及使用終了後，檢點該設備有無異常，一日一次以上就該設備之動作狀況實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第63條		雇主對營建工程施工架設備、施工構臺、支撐架設備、露天開挖擋土支撐設備、隧道或坑道開挖支撐設備、沉箱、圍堰及壓氣施工設備、打樁設備等，應於每日作業前及使用終了後，檢點該設備有無異常或變形。
OSH-09	OSH	職業安全衛生管理辦法	第64條		雇主使勞工從事下列危險性設備作業時，應使該勞工就其作業有關事項實施檢點： ／ 一、鍋爐之操作作業。 ／ 二、第一種壓力容器之操作作業。 ／ 三、高壓氣體特定設備之操作作業。 ／ 四、高壓氣體容器之操作作業。
OSH-09	OSH	職業安全衛生管理辦法	第65條		雇主使勞工從事下列高壓氣體作業時，應使該勞工就其作業有關事項實施檢點： ／ 一、高壓氣體之灌裝作業。 ／ 二、高壓氣體容器儲存作業。 ／ 三、高壓氣體之運輸作業。 ／ 四、高壓氣體之廢棄作業。
OSH-09	OSH	職業安全衛生管理辦法	第66條		雇主使勞工從事工業用機器人之教導及操作作業時，應使該勞工就其作業有關事項實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第67條		雇主使勞工從事營造作業時，應就下列事項，使該勞工就其作業有關事項實施檢點： ／ 一、打樁設備之組立及操作作業。 ／ 二、擋土支撐之組立及拆除作業。 ／ 三、露天開挖之作業。 ／ 四、隧道、坑道開挖作業。 ／ 五、混凝土作業。 ／ 六、鋼架施工作業。 ／ 七、施工構臺之組立及拆除作業。 ／ 八、建築物之拆除作業。 ／ 九、施工架之組立及拆除作業。 ／ 十、模板支撐之組立及拆除作業。 ／ 十一、其他營建作業。
OSH-09	OSH	職業安全衛生管理辦法	第68條		雇主使勞工從事缺氧危險或局限空間作業時，應使該勞工就其作業有關事項實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第69條		雇主使勞工從事下列有害物作業時，應使該勞工就其作業有關事項實施檢點： ／ 一、有機溶劑作業。 ／ 二、鉛作業。 ／ 三、四烷基鉛作業。 ／ 四、特定化學物質作業。 ／ 五、粉塵作業。
OSH-09	OSH	職業安全衛生管理辦法	第70條		雇主使勞工從事下列異常氣壓作業時，應使該勞工就其作業有關事項實施檢點： ／ 一、潛水作業。 ／ 二、高壓室內作業。 ／ 三、沈箱作業。 ／ 四、氣壓沈箱、沈筒、潛盾施工等作業。
OSH-09	OSH	職業安全衛生管理辦法	第71條		雇主使勞工從事金屬之熔接、熔斷或加熱作業時，應就下列事項，使該勞工就其作業有關事項實施檢點： ／ 一、乙炔熔接裝置。 ／ 二、氣體集合熔接裝置。 ／ 三、氧乙炔熔接裝置。
OSH-09	OSH	職業安全衛生管理辦法	第72條		雇主使勞工從事危害性化學品之製造、處置及使用作業時，應使該勞工就其作業有關事項實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第73條		雇主使勞工從事林場作業時，應使該勞工就其作業有關事項實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第74條		雇主使勞工從事船舶清艙解體作業時，應使該勞工就其作業有關事項實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第75條		雇主使勞工從事碼頭裝卸作業時，應使該勞工就其作業有關事項實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第76條		（刪除）
OSH-09	OSH	職業安全衛生管理辦法	第77條		雇主使勞工對其作業中之纖維纜索、乾燥室、防護用具、電氣機械器具及自設道路等實施檢點。
OSH-09	OSH	職業安全衛生管理辦法	第78條		雇主依第五十條至第五十六條及第五十八條至第七十七條實施之檢點，其檢點對象、內容，應依實際需要訂定，以檢點手冊或檢點表等為之。
OSH-09	OSH	職業安全衛生管理辦法	第79條		雇主依第十三條至第六十三條規定實施之自動檢查，應訂定自動檢查計畫。
OSH-09	OSH	職業安全衛生管理辦法	第80條		雇主依第十三條至第四十九條規定實施之定期檢查、重點檢查應就下列事項記錄，並保存三年： ／ 一、檢查年月日。 ／ 二、檢查方法。 ／ 三、檢查部分。 ／ 四、檢查結果。 ／ 五、實施檢查者之姓名。 ／ 六、依檢查結果應採取改善措施之內容。
OSH-09	OSH	職業安全衛生管理辦法	第81條		勞工、主管人員及職業安全衛生管理人員實施檢查、檢點時，發現對勞工有危害之虞者，應即報告上級主管。 ／ 雇主依第十三條至第七十七條規定實施自動檢查，發現有異常時，應立即檢修及採取必要措施。
OSH-09	OSH	職業安全衛生管理辦法	第82條		雇主依第十三條至第七十七條規定實施之自動檢查，於其他法令另有規定者外，應依該規定為之。
OSH-09	OSH	職業安全衛生管理辦法	第83條		雇主依第十三條至第七十七條規定之自動檢查，除依本法所定之其他法令另有規定者外，應指定具專業知能或操作資格之適當人員為之。
OSH-09	OSH	職業安全衛生管理辦法	第84條		事業單位以其事業交付承攬或再承攬時，如該承攬人使用之機械、設備或器具係由原事業單位提供者，該機械、設備或器具應由原事業單位實施定期檢查及重點檢查。 ／ 前項定期檢查及重點檢查於有必要時得由承攬人或再承攬人會同實施。 ／ 第一項之定期檢查及重點檢查如承攬人或再承攬人具有實施之能力時，得以書面約定由承攬人或再承攬人為之。
OSH-09	OSH	職業安全衛生管理辦法	第85條		事業單位承租、承借機械、設備或器具供勞工使用者，應對該機械、設備或器具實施自動檢查。 ／ 前項自動檢查之定期檢查及重點檢查，於事業單位承租、承借機械、設備或器具時，得以書面約定由出租、出借人為之。
OSH-09	OSH	職業安全衛生管理辦法	第86條		勞工人數在三十人以上之事業單位，依第二條之一至第三條之一、第六條規定設管理單位或置管理人員時，應依中央主管機關公告之內容及方式登錄，報請勞動檢查機構備查；變更時，亦同。
OSH-09	OSH	職業安全衛生管理辦法	第87條	Y	雇主依第十條規定設委員會時，應製作委員會名冊（如附表三），並依中央主管機關公告之內容及方式登錄，報請勞動檢查機構備查；變更時，亦同。
OSH-09	OSH	職業安全衛生管理辦法	第88條		於本辦法發布日前，依已廢止之工廠安全衛生管理人員設置辦法、勞工安全衛生組織及管理人員設置辦法及修正前之勞工安全衛生組織管理及自動檢查辦法規定，取得勞工安全衛生管理人員資格者，於本辦法施行後，其資格不受影響。
OSH-09	OSH	職業安全衛生管理辦法	第89條		（刪除）
OSH-09	OSH	職業安全衛生管理辦法	第89條之1		政府機關（構），對於第二條之一、第三條及第六條之規定，因其他法規限制，得於組織修編完成前，以報經中央主管機關核定之職業安全衛生管理規章或職業安全衛生管理計畫替代之。
OSH-09	OSH	職業安全衛生管理辦法	第89條之2		雇主依第五條之一、第十二條至第十二條之六及第八十條規定所作之紀錄，應以紙本保存。但以電子紀錄形式保存，並能隨時調閱查對者，不在此限。
OSH-09	OSH	職業安全衛生管理辦法	第90條		本辦法自發布日施行。但除中華民國九十七年一月九日修正發布之第二條之一第一項第一款、第六條第二項第一款已另定施行日期者外，第二條、第二條之一、第三條、第三條之一、第三條之二、第五條之一、第六條、第七條、第十條、第十二條之一至第十二條之六規定，自發布後六個月施行。 ／ 本辦法中華民國一百零三年六月二十六日修正發布之條文，自一百零三年七月三日施行。 ／ 本辦法中華民國一百零五年二月十九日修正發布之條文，除第六條之一及第十二條之七規定，自一百零五年七月一日施行外，自一百零六年一月一日施行。 ／ 本辦法中華民國一百零九年九月二十四日修正發布之第四條規定，自發布後六個月施行。 ／ 本辦法中華民國一百十一年一月五日修正發布之第四條規定，自一百十一年一月七日施行。 ／ 本辦法中華民國一百十五年六月二十九日修正發布之條文，自一百十五年七月一日施行。
OSH-10	OSH	勞工健康保護規則	第1條		本規則依職業安全衛生法（以下簡稱本法）第六條第三項、第二十條第三項、第二十一條第三項及第二十二條第三項規定訂定之。
OSH-10	OSH	勞工健康保護規則	第2條	Y	本規則用詞，定義如下： ／ 一、特別危害健康作業：指符合附表一之物理性及化學性危害之作業。 ／ 二、第一類事業、第二類事業及第三類事業：指職業安全衛生管理辦法第二條及其附表所定之事業。 ／ 三、臨時性作業：指正常作業以外之作業，其作業期間不超過三個月，且一年內不再重複者。 ／ 四、長期夜間工作：指勞工於前一年度有下列情形之一者： ／ （一）於午後十時至翌晨六時期間工作三小時以上之工作日數，達當月工作日數二分之一，且累計達六個月以上。 ／ （二）於午後十時至翌晨六時期間工作之工作時數，累計達七百小時以上。 ／ 五、勞工健康服務人員：指從事勞工健康服務之醫師、護理人員、心理師、物理治療師、職能治療師或公共衛生師。
OSH-10	OSH	勞工健康保護規則	第3條	Y	事業單位勞工人數在三百人以上或從事特別危害健康作業之勞工人數在五十人以上者，應視其規模及性質，分別依附表二與附表三所定之人力配置及臨場服務頻率，僱用或特約從事勞工健康服務之醫師及僱用從事勞工健康服務之護理人員（以下簡稱醫護人員），辦理勞工健康服務。 ／ 前項所定事業單位，經醫護人員評估勞工有心理、肌肉骨骼疾病預防，或有建立整體性職業健康相關調查分析及規劃推動勞工健康服務需求者，得僱用勞工健康服務相關人員提供服務。 ／ 前項僱用之人員，於勞工人數在三千人以上者，得納入附表三計算。但僱用從事勞工健康服務護理人員之比例，應達四分之三以上。
OSH-10	OSH	勞工健康保護規則	第4條	Y	事業單位勞工人數在五十人以上未達三百人者，應視其規模及性質，依附表四所定特約醫護人員臨場服務頻率，辦理勞工健康服務。 ／ 前項所定事業單位，經醫護人員評估勞工有心理或肌肉骨骼疾病預防需求者，得特約勞工健康服務相關人員提供服務；其服務頻率，得納入附表四計算。但各年度由從事勞工健康服務護理人員之總服務頻率，應達二分之一以上。
OSH-10	OSH	勞工健康保護規則	第5條		事業單位特約勞工健康服務人員辦理勞工健康服務，應依其事業之危害風險分類或特別危害健康作業，委託依勞工健康服務專業機構管理規則認可之機構，由該機構指派其符合第七條所定資格之人員為之。
OSH-10	OSH	勞工健康保護規則	第6條		第三條或第十三條第三項所定僱用之勞工健康服務人員，不得兼任其他法令所定專責（任）人員或從事其他與勞工健康服務無關之工作。 ／ 前項人員因故依勞動相關法令請假超過三十日，未能執行職務時，雇主得委託前條所定之機構，指派符合第七條規定資格之人員代理之。 ／ 雇主依本規則規定僱用之勞工健康服務人員，應依中央主管機關公告之方式報請備查；變更時，亦同。 ／ 雇主委託勞工健康服務專業機構辦理者，亦應依前項規定辦理。
OSH-10	OSH	勞工健康保護規則	第7條	Y	從事勞工健康服務之醫師，應符合下列資格之一： ／ 一、職業醫學科專科醫師（以下簡稱職醫）資格。 ／ 二、具中央衛生福利主管機關所定之專科醫師資格，並依附表五規定之課程訓練合格。 ／ 從事勞工健康服務之護理人員、勞工健康服務相關人員，應符合下列資格，且具實務工作經驗二年以上，並依附表六規定之課程訓練合格： ／ 一、護理人員：護理師或護士資格。 ／ 二、勞工健康服務相關人員：心理師、職能治療師、物理治療師或公共衛生師資格。
OSH-10	OSH	勞工健康保護規則	第8條		雇主應使其勞工健康服務人員接受下列課程之在職教育訓練，其訓練時間每三年合計至少十二小時，且每一類課程至少二小時： ／ 一、職業安全衛生或勞工職業災害保險及保護相關法規。 ／ 二、職場健康風險評估及管理實務。 ／ 從事勞工健康服務之醫師為職醫者，應接受前項第一款所定課程之在職教育訓練，其訓練時間每三年合計至少二小時，不受前項規定之限制。 ／ 第一項及第二項訓練，得於中央主管機關建置之網站接受數位學習課程，其時數之採計，不超過六小時。 ／ 前條課程訓練、第一項及第二項所定之在職教育訓練，得由各級勞工、衛生主管機關或勞動檢查機構自行辦理，或由中央主管機關認可之機構或訓練單位辦理。 ／ 前項辦理訓練之機關（構）或訓練單位，應依中央主管機關公告之內容及方式登錄系統。
OSH-10	OSH	勞工健康保護規則	第9條		雇主應使勞工健康服務人員臨場辦理下列勞工健康服務事項： ／ 一、勞工體格（健康）檢查結果之分析與評估、健康管理及資料保存。 ／ 二、協助雇主選配勞工從事適當之工作。 ／ 三、辦理健康檢查結果異常者之追蹤管理及健康指導。 ／ 四、辦理未滿十八歲勞工、有母性健康危害之虞之勞工、職業傷病勞工與職業健康相關高風險勞工之評估及個案管理。 ／ 五、職業衛生或職業健康之相關調查分析及傷害、疾病紀錄之保存。 ／ 六、工作相關疾病預防之健康保護與健康促進等措施之策劃及實施、健康諮詢與急救及緊急處置。 ／ 七、定期向雇主報告及勞工健康服務之建議。 ／ 八、其他經中央主管機關指定公告者。
OSH-10	OSH	勞工健康保護規則	第10條		事業單位對其他受工作場所負責人指揮或監督從事勞動之人員，應比照該事業單位勞工，辦理前條所定勞工健康服務事項。 ／ 前項從事勞動之人員不提供個人健康資料及書面同意者，事業單位仍應辦理前條第五款至第七款規定之事項。
OSH-10	OSH	勞工健康保護規則	第11條		為辦理前二條所定勞工健康服務，雇主應使勞工健康服務人員，配合職業安全衛生、人力資源管理及相關部門人員訪視現場，辦理下列事項： ／ 一、辨識與評估工作場所環境、作業及組織內部影響勞工身心健康之危害因子，並提出改善措施之建議。 ／ 二、提出作業環境安全衛生設施改善規劃之建議。 ／ 三、調查勞工健康情形與作業之關連性，並採取必要之預防及健康促進措施。 ／ 四、提供復工勞工之職能評估、職務再設計或調整之諮詢及建議。 ／ 五、其他經中央主管機關指定公告者。
OSH-10	OSH	勞工健康保護規則	第12條		第九條至第十一條所定勞工健康服務事項，事業單位依第三條規定僱用勞工健康服務人員辦理者，應依勞工作業環境特性及性質，訂定勞工健康服務計畫，據以執行，每年評估成效及檢討；依第四條規定以特約勞工健康服務人員辦理者，其勞工健康服務計畫，得以執行紀錄或文件代替。
OSH-10	OSH	勞工健康保護規則	第13條	Y	屬第二類事業或第三類事業，且未具特別危害健康作業之雇主，使其勞工提供勞務之場所有下列情形之一者，得訂定勞工健康管理方案，據以辦理，不受第三條及第四條有關辦理勞工健康服務規定之限制： ／ 一、工作場所分布不同地區。 ／ 二、勞工提供勞務之場所，非於雇主設施內或其可支配管理處。 ／ 前項勞工健康管理方案之內容，包括下列事項，並應每年評估成效及檢討： ／ 一、工作環境危害性質。 ／ 二、勞工作業型態及分布。 ／ 三、高風險群勞工健康檢查情形評估。 ／ 四、依評估結果採行之下列勞工健康服務措施： ／ （一）安排醫師面談及健康指導。 ／ （二）採取書面或遠端通訊等方式，提供評估、建議或諮詢服務。 ／ 雇主執行前項規定，應僱用勞工健康服務護理人員或依第五條規定委託勞工健康服務專業機構辦理，並實施必要之臨場健康服務，其服務頻率依附表七規定辦理。
OSH-10	OSH	勞工健康保護規則	第14條	Y	雇主執行第九條至第十三條所定相關事項，應依附表八規定項目填寫紀錄表，並依相關建議事項採取必要措施。 ／ 前項紀錄表及採行措施之文件，應保存三年。
OSH-10	OSH	勞工健康保護規則	第15條		事業單位應參照工作場所大小、分布、危險狀況與勞工人數，備置足夠急救藥品及器材，並置急救人員辦理急救事宜。但已具有急救功能之醫療保健服務業，不在此限。 ／ 前項急救人員應具下列資格之一，且不得有失聰、兩眼裸視或矯正視力後均在零點六以下、失能及健康不良等，足以妨礙急救情形： ／ 一、醫護人員。 ／ 二、經職業安全衛生教育訓練規則所定急救人員之安全衛生教育訓練合格。 ／ 三、緊急醫療救護法所定救護技術員。 ／ 第一項所定急救藥品與器材，應置於適當固定處所及保持清潔，至少每六個月定期檢查。對於被污染或失效之物品，應隨時予以更換及補充。 ／ 第一項急救人員，每一輪班次應至少置一人；其每一輪班次勞工人數超過五十人者，每增加五十人，應再置一人。但事業單位有下列情形之一，且已建置緊急連線、通報或監視裝置等措施者，不在此限： ／ 一、第一類事業，每一輪班次僅一人作業。 ／ 二、第二類或第三類事業，每一輪班次勞工人數未達五人。 ／ 急救人員因故未能執行職務時，雇主應即指定具第二項資格之人員，代理其職務。
OSH-10	OSH	勞工健康保護規則	第16條	Y	雇主僱用勞工時，除應依附表九所定之檢查項目實施一般體格檢查外，另應按其作業類別，依附表十所定之檢查項目實施特殊體格檢查。 ／ 有下列情形之一者，得免實施前項所定一般體格檢查： ／ 一、非繼續性之臨時性或短期性工作，其工作期間在六個月以內。 ／ 二、其他法規已有體格或健康檢查之規定。 ／ 三、其他經中央主管機關指定公告。 ／ 第一項所定檢查距勞工前次檢查未超過第十七條或第十九條規定之定期檢查期限，經勞工提出證明者，得免實施。
OSH-10	OSH	勞工健康保護規則	第17條		雇主對在職勞工，應依下列規定，定期實施一般健康檢查： ／ 一、年滿六十歲者，每年檢查一次。 ／ 二、四十歲以上未滿六十歲者，每二年檢查一次。 ／ 三、未滿四十歲者，每三年檢查一次。 ／ 前項所定一般健康檢查之項目，應依前條附表九規定辦理。但經檢查為先天性辨色力異常者，得免再實施辨色力檢查。
OSH-10	OSH	勞工健康保護規則	第18條	Y	雇主對在職勞工有從事長期夜間工作之情形者，應於當年度依附表十一所定項目，實施長期夜間工作健康檢查。
OSH-10	OSH	勞工健康保護規則	第19條		雇主使勞工從事特別危害健康作業，應每年或於變更其作業時，依第十六條附表十所定項目，實施特殊健康檢查。 ／ 雇主使勞工接受定期特殊健康檢查時，應將勞工作業內容、最近一次之作業環境監測紀錄及危害暴露情形等作業經歷資料交予醫師。 ／ 前項作業環境監測紀錄及危害暴露情形等資料，屬游離輻射作業者，應依游離輻射防護法相關規定辦理。
OSH-10	OSH	勞工健康保護規則	第20條		第十六條至第十九條規定之檢查結果，應依中央主管機關公告之格式記錄。 ／ 前項檢查結果之紀錄保存，應依下列規定辦理： ／ 一、第十六條附表九、第十八條附表十一之檢查紀錄至少保存七年。 ／ 二、第十六條附表十之檢查紀錄至少保存十年。
OSH-10	OSH	勞工健康保護規則	第21條		從事下列作業之各項特殊體格（健康）檢查紀錄，應至少保存三十年： ／ 一、游離輻射。 ／ 二、粉塵。 ／ 三、三氯乙烯及四氯乙烯。 ／ 四、聯苯胺與其鹽類、4－胺基聯苯及其鹽類、4－硝基聯苯及其鹽類、β－萘胺及其鹽類、二氯聯苯胺及其鹽類及α－萘胺及其鹽類。 ／ 五、鈹及其化合物。 ／ 六、氯乙烯。 ／ 七、苯。 ／ 八、鉻酸與其鹽類、重鉻酸及其鹽類。 ／ 九、砷及其化合物。 ／ 十、鎳及其化合物。 ／ 十一、1,3－丁二烯。 ／ 十二、甲醛。 ／ 十三、銦及其化合物。 ／ 十四、石綿。 ／ 十五、鎘及其化合物。 ／ 十六、苯乙烯。
